request_id,client_id,send_ts,receive_ts,latency_ms,success,error
20,0,1777335441.578296,1777335441.672716,94.416,1,
21,0,1777335441.672777,1777335441.768808,96.024,1,
22,0,1777335441.768881,1777335441.886500,117.615,1,
23,0,1777335441.886561,1777335441.982521,95.955,1,
24,0,1777335441.982579,1777335442.080527,97.943,1,
25,0,1777335442.080581,1777335442.188441,107.856,1,
26,0,1777335442.188495,1777335442.281477,92.977,1,
27,0,1777335442.281537,1777335442.374275,92.735,1,
28,0,1777335442.374329,1777335442.467156,92.824,1,
29,0,1777335442.467185,1777335442.567545,100.355,1,
30,0,1777335442.567597,1777335442.672394,104.793,1,
31,0,1777335442.672449,1777335442.791451,118.998,1,
32,0,1777335442.791504,1777335442.887045,95.537,1,
33,0,1777335442.887104,1777335442.980131,93.023,1,
34,0,1777335442.980181,1777335443.083152,102.962,1,
35,0,1777335443.083210,1777335443.177883,94.668,1,
36,0,1777335443.177942,1777335443.273815,95.867,1,
37,0,1777335443.273868,1777335443.379927,106.054,1,
38,0,1777335443.379982,1777335443.471859,91.871,1,
39,0,1777335443.471916,1777335443.571096,99.175,1,
40,0,1777335443.571151,1777335443.670657,99.502,1,
41,0,1777335443.670705,1777335443.770632,99.922,1,
42,0,1777335443.770685,1777335443.883035,112.346,1,
43,0,1777335443.883065,1777335443.976367,93.301,1,
44,0,1777335443.976384,1777335444.085439,109.049,1,
45,0,1777335444.085496,1777335444.250620,165.118,1,
46,0,1777335444.250685,1777335444.344039,93.348,1,
47,0,1777335444.344104,1777335444.444277,100.167,1,
48,0,1777335444.444339,1777335444.548029,103.684,1,
49,0,1777335444.548081,1777335444.711265,163.178,1,
50,0,1777335444.711331,1777335444.813752,102.416,1,
51,0,1777335444.813820,1777335444.908283,94.456,1,
52,0,1777335444.908331,1777335445.004345,96.008,1,
53,0,1777335445.004410,1777335445.097814,93.400,1,
54,0,1777335445.097879,1777335445.238098,140.213,1,
55,0,1777335445.238161,1777335445.341853,103.686,1,
56,0,1777335445.341913,1777335445.448723,106.805,1,
57,0,1777335445.448780,1777335445.554418,105.633,1,
58,0,1777335445.554477,1777335445.661843,107.361,1,
59,0,1777335445.661898,1777335445.836817,174.913,1,
60,0,1777335445.836873,1777335445.948348,111.469,1,
61,0,1777335445.948405,1777335446.060260,111.850,1,
62,0,1777335446.060317,1777335446.172191,111.870,1,
63,0,1777335446.172249,1777335446.280195,107.940,1,
64,0,1777335446.280253,1777335446.376409,96.150,1,
65,0,1777335446.376476,1777335446.479639,103.159,1,
66,0,1777335446.479701,1777335446.572952,93.247,1,
67,0,1777335446.572985,1777335446.674806,101.816,1,
68,0,1777335446.674860,1777335446.813529,138.664,1,
69,0,1777335446.813589,1777335446.914134,100.541,1,
70,0,1777335446.914191,1777335447.057618,143.423,1,
71,0,1777335447.057675,1777335447.157407,99.728,1,
72,0,1777335447.157458,1777335447.335409,177.943,1,
73,0,1777335447.335475,1777335447.436640,101.158,1,
74,0,1777335447.436698,1777335447.569590,132.886,1,
75,0,1777335447.569649,1777335447.857220,287.565,1,
76,0,1777335447.857285,1777335447.954342,97.053,1,
77,0,1777335447.954396,1777335448.053524,99.122,1,
78,0,1777335448.053582,1777335448.157627,104.040,1,
79,0,1777335448.157685,1777335448.293680,135.992,1,
80,0,1777335448.293717,1777335448.391262,97.541,1,
81,0,1777335448.391302,1777335448.490533,99.226,1,
82,0,1777335448.490592,1777335448.587975,97.373,1,
83,0,1777335448.588011,1777335448.737856,149.838,1,
84,0,1777335448.737913,1777335448.844595,106.676,1,
85,0,1777335448.844662,1777335448.953165,108.497,1,
86,0,1777335448.953222,1777335449.064480,111.253,1,
87,0,1777335449.064554,1777335449.172686,108.125,1,
88,0,1777335449.172789,1777335449.272920,100.128,1,
89,0,1777335449.272961,1777335449.387978,115.011,1,
90,0,1777335449.388037,1777335449.481136,93.093,1,
91,0,1777335449.481206,1777335449.579624,98.411,1,
92,0,1777335449.579690,1777335449.676340,96.644,1,
93,0,1777335449.676402,1777335449.772893,96.486,1,
94,0,1777335449.772951,1777335449.867539,94.581,1,
95,0,1777335449.867597,1777335449.971599,103.996,1,
96,0,1777335449.971655,1777335450.078691,107.031,1,
97,0,1777335450.078757,1777335450.176695,97.934,1,
98,0,1777335450.176749,1777335450.280631,103.877,1,
99,0,1777335450.280691,1777335450.386329,105.632,1,
100,0,1777335450.386389,1777335450.482070,95.676,1,
101,0,1777335450.482122,1777335450.579417,97.291,1,
102,0,1777335450.579447,1777335450.673379,93.927,1,
103,0,1777335450.673442,1777335450.773944,100.498,1,
104,0,1777335450.774001,1777335450.871751,97.746,1,
105,0,1777335450.871800,1777335450.967701,95.895,1,
