request_id,client_id,send_ts,receive_ts,latency_ms,success,error
20,0,1777406453.138676,1777406455.714010,2575.333,1,
21,0,1777406455.714051,1777406458.369486,2655.434,1,
22,0,1777406458.369524,1777406460.808245,2438.720,1,
23,0,1777406460.808280,1777406463.474676,2666.395,1,
2420,12,1777406461.810961,1777406464.560307,2749.345,1,
24,0,1777406463.474721,1777406466.346093,2871.371,1,
2421,12,1777406464.560344,1777406467.462472,2902.126,1,
25,0,1777406466.346130,1777406469.242151,2896.019,1,
2422,12,1777406467.462517,1777406470.278850,2816.333,1,
2820,14,1777406467.689573,1777406470.509056,2819.482,1,
26,0,1777406469.242188,1777406471.922946,2680.757,1,
2423,12,1777406470.278889,1777406472.940447,2661.556,1,
2821,14,1777406470.509099,1777406473.174656,2665.556,1,
220,1,1777406471.228534,1777406473.926084,2697.549,1,
27,0,1777406471.923013,1777406474.677037,2754.023,1,
2424,12,1777406472.940498,1777406475.864906,2924.408,1,
2822,14,1777406473.174705,1777406476.094739,2920.034,1,
221,1,1777406473.926122,1777406476.866535,2940.413,1,
420,2,1777406474.043759,1777406476.981935,2938.175,1,
28,0,1777406474.677074,1777406477.647726,2970.651,1,
620,3,1777406474.847116,1777406477.817391,2970.273,1,
6420,32,1777406475.695891,1777406478.623353,2927.461,1,
3620,18,1777406475.753234,1777406478.680220,2926.985,1,
2425,12,1777406475.864943,1777406478.786771,2921.827,1,
2823,14,1777406476.094779,1777406479.033682,2938.903,1,
2620,13,1777406476.444500,1777406479.430146,2985.646,1,
3420,17,1777406476.502194,1777406479.485131,2982.936,1,
222,1,1777406476.866585,1777406479.808214,2941.628,1,
421,2,1777406476.982000,1777406479.918828,2936.827,1,
3020,15,1777406477.304908,1777406480.201592,2896.683,1,
29,0,1777406477.647765,1777406480.550045,2902.279,1,
621,3,1777406477.817438,1777406480.699080,2881.641,1,
8020,40,1777406478.051197,1777406480.967000,2915.802,1,
7420,37,1777406478.507717,1777406481.459263,2951.545,1,
6421,32,1777406478.623390,1777406481.562314,2938.923,1,
3621,18,1777406478.680258,1777406481.614650,2934.392,1,
5020,25,1777406478.731331,1777406481.668631,2937.298,1,
2426,12,1777406478.786809,1777406481.721637,2934.827,1,
4420,22,1777406478.849785,1777406481.791748,2941.962,1,
1020,5,1777406478.912279,1777406481.847203,2934.923,1,
1820,9,1777406478.969265,1777406481.903722,2934.456,1,
2824,14,1777406479.033719,1777406481.958401,2924.681,1,
820,4,1777406479.100276,1777406482.019267,2918.990,1,
6020,30,1777406479.163586,1777406482.073298,2909.710,1,
7620,38,1777406479.238142,1777406482.129927,2891.785,1,
4020,20,1777406479.317578,1777406482.190033,2872.454,1,
3220,16,1777406479.375089,1777406482.245059,2869.970,1,
2621,13,1777406479.430184,1777406482.301117,2870.932,1,
3421,17,1777406479.485169,1777406482.350400,2865.230,1,
3820,19,1777406479.539165,1777406482.413846,2874.680,1,
2020,10,1777406479.599730,1777406482.473041,2873.309,1,
1420,7,1777406479.664264,1777406482.526745,2862.480,1,
1220,6,1777406479.717142,1777406482.572129,2854.986,1,
4820,24,1777406479.754553,1777406482.625150,2870.596,1,
223,1,1777406479.808251,1777406482.675032,2866.781,1,
1620,8,1777406479.861254,1777406482.731782,2870.528,1,
422,2,1777406479.918864,1777406482.789955,2871.090,1,
5620,28,1777406479.968835,1777406482.846618,2877.782,1,
5820,29,1777406480.027070,1777406482.906613,2879.542,1,
6220,31,1777406480.081497,1777406482.967062,2885.564,1,
4220,21,1777406480.140818,1777406483.022787,2881.967,1,
3021,15,1777406480.201631,1777406483.086132,2884.500,1,
4620,23,1777406480.257228,1777406483.145771,2888.542,1,
5420,27,1777406480.312078,1777406483.193614,2881.536,1,
7020,35,1777406480.365537,1777406483.246951,2881.413,1,
2220,11,1777406480.433049,1777406483.297900,2864.843,1,
9020,45,1777406480.490096,1777406483.360153,2870.056,1,
30,0,1777406480.550082,1777406483.407068,2856.985,1,
6620,33,1777406480.609054,1777406483.462069,2853.014,1,
5220,26,1777406480.664210,1777406483.517964,2853.753,1,
622,3,1777406480.699119,1777406480.775098,75.978,1,
623,3,1777406480.775136,1777406483.568639,2793.502,1,
7820,39,1777406480.821669,1777406483.611614,2789.944,1,
6820,34,1777406480.871899,1777406483.675218,2803.318,1,
8620,43,1777406480.913346,1777406483.726062,2812.715,1,
8021,40,1777406480.967053,1777406483.773156,2806.102,1,
9420,47,1777406481.014844,1777406483.829321,2814.476,1,
9220,46,1777406481.077272,1777406483.875913,2798.641,1,
9820,49,1777406481.141287,1777406483.923882,2782.594,1,
8220,41,1777406481.215147,1777406483.973203,2758.055,1,
8420,42,1777406481.274019,1777406484.017721,2743.701,1,
7220,36,1777406481.332837,1777406484.080133,2747.295,1,
9620,48,1777406481.396022,1777406484.137352,2741.330,1,
7421,37,1777406481.459303,1777406484.196103,2736.799,1,
8820,44,1777406481.516838,1777406484.253699,2736.860,1,
6422,32,1777406481.562350,1777406484.312524,2750.173,1,
3622,18,1777406481.614688,1777406484.369358,2754.669,1,
5021,25,1777406481.668680,1777406484.418218,2749.537,1,
2427,12,1777406481.721681,1777406484.477550,2755.867,1,
4421,22,1777406481.791785,1777406484.533226,2741.440,1,
1021,5,1777406481.847244,1777406484.593880,2746.635,1,
1821,9,1777406481.903762,1777406484.652995,2749.231,1,
2825,14,1777406481.958455,1777406484.709663,2751.208,1,
821,4,1777406482.019305,1777406484.761996,2742.658,1,
6021,30,1777406482.073343,1777406484.801775,2728.432,1,
7621,38,1777406482.130001,1777406484.857071,2727.064,1,
4021,20,1777406482.190077,1777406484.916167,2726.089,1,
3221,16,1777406482.245100,1777406484.963249,2718.148,1,
2622,13,1777406482.301156,1777406485.013180,2712.024,1,
3422,17,1777406482.350539,1777406485.070699,2720.159,1,
3821,19,1777406482.413885,1777406485.124001,2710.115,1,
2021,10,1777406482.473080,1777406485.178115,2705.033,1,
1421,7,1777406482.526782,1777406485.222682,2695.899,1,
1221,6,1777406482.572167,1777406485.263401,2691.232,1,
4821,24,1777406482.625197,1777406485.301729,2676.532,1,
224,1,1777406482.675070,1777406485.346217,2671.146,1,
1621,8,1777406482.731829,1777406485.390477,2658.647,1,
423,2,1777406482.790024,1777406485.447877,2657.852,1,
5621,28,1777406482.846657,1777406485.524546,2677.888,1,
5821,29,1777406482.906660,1777406485.574128,2667.468,1,
6221,31,1777406482.967100,1777406485.631648,2664.546,1,
4221,21,1777406483.022830,1777406485.683482,2660.652,1,
3022,15,1777406483.086169,1777406485.727050,2640.880,1,
4621,23,1777406483.145807,1777406485.783833,2638.025,1,
5421,27,1777406483.193696,1777406485.827274,2633.577,1,
7021,35,1777406483.247030,1777406485.880169,2633.138,1,
2221,11,1777406483.297940,1777406485.932219,2634.278,1,
9021,45,1777406483.360191,1777406485.984061,2623.868,1,
31,0,1777406483.407105,1777406486.046715,2639.609,1,
6621,33,1777406483.462108,1777406486.102235,2640.126,1,
5221,26,1777406483.518048,1777406486.161508,2643.459,1,
624,3,1777406483.568686,1777406486.206053,2637.365,1,
7821,39,1777406483.611653,1777406486.245040,2633.385,1,
6821,34,1777406483.675255,1777406486.283337,2608.082,1,
8621,43,1777406483.726101,1777406486.322810,2596.708,1,
8022,40,1777406483.773195,1777406486.361181,2587.985,1,
9421,47,1777406483.829533,1777406486.402287,2572.753,1,
9221,46,1777406483.875954,1777406486.456894,2580.939,1,
9821,49,1777406483.923928,1777406486.501109,2577.180,1,
8221,41,1777406483.973242,1777406486.558116,2584.873,1,
8421,42,1777406484.017760,1777406486.599349,2581.588,1,
7221,36,1777406484.080170,1777406486.642015,2561.844,1,
9621,48,1777406484.137400,1777406486.690092,2552.691,1,
7422,37,1777406484.196144,1777406486.728326,2532.180,1,
8821,44,1777406484.253740,1777406486.768024,2514.283,1,
6423,32,1777406484.312563,1777406486.822717,2510.153,1,
3623,18,1777406484.369568,1777406486.868411,2498.843,1,
5022,25,1777406484.418256,1777406486.915725,2497.468,1,
2428,12,1777406484.477597,1777406486.966785,2489.187,1,
4422,22,1777406484.533265,1777406487.019202,2485.937,1,
1022,5,1777406484.593919,1777406487.092291,2498.371,1,
1822,9,1777406484.653033,1777406487.151282,2498.248,1,
2826,14,1777406484.709714,1777406487.208110,2498.395,1,
822,4,1777406484.762044,1777406487.262409,2500.364,1,
6022,30,1777406484.801814,1777406487.304539,2502.723,1,
7622,38,1777406484.857125,1777406487.360929,2503.803,1,
4022,20,1777406484.916204,1777406487.410131,2493.926,1,
3222,16,1777406484.963287,1777406487.457745,2494.457,1,
2623,13,1777406485.013245,1777406487.513359,2500.113,1,
3423,17,1777406485.070748,1777406487.568709,2497.961,1,
3822,19,1777406485.124040,1777406487.607312,2483.271,1,
2022,10,1777406485.178153,1777406487.663362,2485.209,1,
1422,7,1777406485.222735,1777406487.710994,2488.230,1,
1222,6,1777406485.263439,1777406487.753388,2489.948,1,
4822,24,1777406485.301768,1777406487.806013,2504.245,1,
225,1,1777406485.346255,1777406487.864660,2518.403,1,
1622,8,1777406485.390515,1777406487.917228,2526.711,1,
424,2,1777406485.447914,1777406487.958261,2510.346,1,
5622,28,1777406485.524587,1777406488.013247,2488.659,1,
5822,29,1777406485.574166,1777406488.067920,2493.753,1,
6222,31,1777406485.631690,1777406488.129536,2497.845,1,
4222,21,1777406485.683520,1777406488.184222,2500.700,1,
3023,15,1777406485.727087,1777406488.236404,2509.316,1,
4622,23,1777406485.783870,1777406488.285937,2502.067,1,
5422,27,1777406485.827315,1777406488.328285,2500.970,1,
7022,35,1777406485.880206,1777406488.372066,2491.860,1,
2222,11,1777406485.932257,1777406488.420441,2488.183,1,
9022,45,1777406485.984102,1777406488.478410,2494.307,1,
32,0,1777406486.046759,1777406488.523470,2476.710,1,
6622,33,1777406486.102272,1777406488.580347,2478.074,1,
5222,26,1777406486.161546,1777406488.635200,2473.653,1,
625,3,1777406486.206100,1777406488.694271,2488.170,1,
7822,39,1777406486.245094,1777406488.745478,2500.383,1,
6822,34,1777406486.283385,1777406488.792534,2509.148,1,
8622,43,1777406486.322856,1777406488.852664,2529.807,1,
8023,40,1777406486.361220,1777406488.900447,2539.226,1,
9422,47,1777406486.402489,1777406488.954084,2551.594,1,
9222,46,1777406486.456932,1777406488.995726,2538.793,1,
9822,49,1777406486.501158,1777406489.049672,2548.513,1,
8222,41,1777406486.558154,1777406489.110476,2552.321,1,
8422,42,1777406486.599387,1777406489.168561,2569.173,1,
