request_id,client_id,send_ts,receive_ts,latency_ms,success,error
820,4,1777372518.898805,1777372523.483163,4584.357,1,
420,2,1777372519.082214,1777372523.666213,4583.998,1,
4220,21,1777372519.678182,1777372524.264776,4586.592,1,
20,0,1777372520.138220,1777372524.722222,4584.000,1,
220,1,1777372520.504299,1777372525.090028,4585.727,1,
4420,22,1777372520.870252,1777372525.458113,4587.859,1,
1420,7,1777372521.190747,1777372525.778926,4588.178,1,
620,3,1777372521.464770,1777372526.054174,4589.403,1,
1220,6,1777372521.922160,1777372526.514972,4592.810,1,
1020,5,1777372522.197238,1777372526.790501,4593.262,1,
4620,23,1777372522.701084,1777372527.295298,4594.213,1,
2420,12,1777372523.067983,1777372527.661980,4593.996,1,
4820,24,1777372523.437134,1777372528.029111,4591.976,1,
821,4,1777372523.483224,1777372528.074841,4591.616,1,
2220,11,1777372523.528617,1777372528.120548,4591.930,1,
5220,26,1777372523.575114,1777372528.166089,4590.974,1,
5420,27,1777372523.620638,1777372528.212129,4591.490,1,
421,2,1777372523.666257,1777372528.258711,4592.453,1,
1620,8,1777372523.713279,1777372528.304449,4591.169,1,
5020,25,1777372523.758427,1777372528.350667,4592.239,1,
2620,13,1777372523.804236,1777372528.397009,4592.772,1,
3420,17,1777372523.850631,1777372528.442269,4591.637,1,
2020,10,1777372523.897129,1777372528.488034,4590.903,1,
5620,28,1777372523.943268,1777372528.533532,4590.263,1,
1820,9,1777372523.989389,1777372528.579189,4589.799,1,
2820,14,1777372524.035238,1777372528.625474,4590.230,1,
3620,18,1777372524.080512,1777372528.671934,4591.421,1,
3220,16,1777372524.127124,1777372528.717595,4590.470,1,
5820,29,1777372524.173252,1777372528.763224,4589.971,1,
3820,19,1777372524.219082,1777372528.809385,4590.302,1,
4221,21,1777372524.264827,1777372528.855183,4590.355,1,
4020,20,1777372524.310428,1777372528.901076,4590.647,1,
6620,33,1777372524.356115,1777372528.947244,4591.128,1,
6220,31,1777372524.401994,1777372528.992728,4590.733,1,
6420,32,1777372524.447697,1777372529.038258,4590.560,1,
6820,34,1777372524.493578,1777372529.084316,4590.738,1,
6020,30,1777372524.539158,1777372529.129801,4590.641,1,
3020,15,1777372524.584941,1777372529.175832,4590.891,1,
7020,35,1777372524.630445,1777372529.221768,4591.323,1,
7220,36,1777372524.676157,1777372529.267810,4591.652,1,
21,0,1777372524.722274,1777372529.313362,4591.087,1,
7420,37,1777372524.768224,1777372529.359214,4590.990,1,
7820,39,1777372524.814655,1777372529.404712,4590.056,1,
8420,42,1777372524.860727,1777372529.450546,4589.818,1,
8020,40,1777372524.907049,1777372529.496391,4589.341,1,
8220,41,1777372524.952547,1777372529.542135,4589.587,1,
7620,38,1777372524.998673,1777372529.588247,4589.573,1,
8620,43,1777372525.044276,1777372529.633783,4589.506,1,
221,1,1777372525.090080,1777372529.679328,4589.247,1,
9020,45,1777372525.136419,1777372529.725384,4588.964,1,
8820,44,1777372525.182422,1777372529.771288,4588.866,1,
9220,46,1777372525.228787,1777372529.817178,4588.390,1,
9620,48,1777372525.274951,1777372529.863487,4588.535,1,
10020,50,1777372525.320400,1777372529.909075,4588.673,1,
10220,51,1777372525.366416,1777372529.955249,4588.833,1,
