request_id,client_id,send_ts,receive_ts,latency_ms,success,error
1620,8,1777411839.999964,1777411840.286223,286.256,1,
1621,8,1777411840.286270,1777411840.560253,273.981,1,
1622,8,1777411840.560298,1777411840.899759,339.456,1,
620,3,1777411840.561249,1777411840.977506,416.253,1,
1623,8,1777411840.899826,1777411841.361638,461.807,1,
420,2,1777411840.938834,1777411841.202274,263.436,1,
621,3,1777411840.977570,1777411841.579295,601.722,1,
20,0,1777411841.082620,1777411841.541133,458.507,1,
421,2,1777411841.202325,1777411841.481208,278.878,1,
1220,6,1777411841.295086,1777411841.591350,296.261,1,
1624,8,1777411841.361709,1777411841.688497,326.784,1,
422,2,1777411841.481277,1777411841.776518,295.236,1,
21,0,1777411841.541206,1777411842.032954,491.744,1,
622,3,1777411841.579353,1777411841.872564,293.210,1,
1221,6,1777411841.591388,1777411841.863974,272.585,1,
1625,8,1777411841.688622,1777411841.941675,253.051,1,
1420,7,1777411841.692610,1777411842.063400,370.788,1,
423,2,1777411841.776586,1777411842.062666,286.074,1,
1222,6,1777411841.864006,1777411842.155509,291.501,1,
623,3,1777411841.872590,1777411842.175696,303.104,1,
1626,8,1777411841.941746,1777411842.326779,385.029,1,
22,0,1777411842.033015,1777411842.714842,681.823,1,
424,2,1777411842.062723,1777411842.414738,352.012,1,
1421,7,1777411842.063439,1777411842.427147,363.705,1,
1223,6,1777411842.155539,1777411842.475337,319.794,1,
624,3,1777411842.175729,1777411842.532174,356.441,1,
820,4,1777411842.273127,1777411842.651935,378.804,1,
1627,8,1777411842.326839,1777411842.604591,277.746,1,
425,2,1777411842.414798,1777411843.029004,614.201,1,
1422,7,1777411842.427201,1777411843.076239,649.035,1,
1224,6,1777411842.475391,1777411842.734454,259.062,1,
625,3,1777411842.532232,1777411842.836530,304.295,1,
1628,8,1777411842.604646,1777411842.931032,326.381,1,
821,4,1777411842.651999,1777411843.159182,507.180,1,
23,0,1777411842.714904,1777411843.271227,556.320,1,
1225,6,1777411842.734494,1777411843.030009,295.512,1,
626,3,1777411842.836586,1777411843.160382,323.793,1,
1629,8,1777411842.931088,1777411843.216817,285.723,1,
1020,5,1777411842.965602,1777411843.570674,605.067,1,
426,2,1777411843.029069,1777411843.424379,395.306,1,
1226,6,1777411843.030174,1777411843.369390,339.216,1,
1423,7,1777411843.076303,1777411843.516359,440.055,1,
822,4,1777411843.159262,1777411843.714811,555.545,1,
627,3,1777411843.160421,1777411843.514365,353.939,1,
1630,8,1777411843.216881,1777411843.591253,374.368,1,
24,0,1777411843.271288,1777411844.052778,781.488,1,
1227,6,1777411843.369438,1777411843.744986,375.545,1,
427,2,1777411843.424434,1777411843.747397,322.962,1,
628,3,1777411843.514432,1777411843.821617,307.182,1,
1424,7,1777411843.516390,1777411843.938486,422.092,1,
1021,5,1777411843.570737,1777411844.373682,802.940,1,
1631,8,1777411843.591310,1777411843.898181,306.868,1,
823,4,1777411843.714891,1777411844.253912,539.020,1,
1228,6,1777411843.745028,1777411844.406208,661.176,1,
428,2,1777411843.747420,1777411844.182688,435.264,1,
629,3,1777411843.821671,1777411844.251709,430.034,1,
1632,8,1777411843.898239,1777411844.444869,546.627,1,
1425,7,1777411843.938542,1777411844.488550,550.002,1,
25,0,1777411844.052824,1777411844.726357,673.532,1,
429,2,1777411844.182742,1777411844.501491,318.747,1,
630,3,1777411844.251776,1777411844.613371,361.590,1,
824,4,1777411844.253944,1777411844.726985,473.040,1,
1022,5,1777411844.373750,1777411844.993881,620.127,1,
1229,6,1777411844.406275,1777411845.386526,980.246,1,
1633,8,1777411844.444946,1777411844.725485,280.536,1,
1426,7,1777411844.488629,1777411844.856052,367.422,1,
430,2,1777411844.501527,1777411844.854903,353.375,1,
631,3,1777411844.613442,1777411844.994795,381.351,1,
220,1,1777411844.614475,1777411845.116922,502.442,1,
1634,8,1777411844.725542,1777411845.018221,292.677,1,
26,0,1777411844.726390,1777411845.289025,562.633,1,
825,4,1777411844.727015,1777411845.144710,417.694,1,
431,2,1777411844.854951,1777411845.141623,286.669,1,
1427,7,1777411844.856083,1777411845.234002,377.912,1,
1023,5,1777411844.993935,1777411845.447339,453.403,1,
632,3,1777411844.994832,1777411845.782433,787.596,1,
1635,8,1777411845.018270,1777411845.287757,269.480,1,
221,1,1777411845.116967,1777411845.663510,546.539,1,
432,2,1777411845.141673,1777411845.443750,302.070,1,
826,4,1777411845.144732,1777411845.530350,385.612,1,
1428,7,1777411845.234068,1777411845.679075,445.002,1,
1636,8,1777411845.287824,1777411845.531384,243.557,1,
27,0,1777411845.289051,1777411845.783170,494.116,1,
1230,6,1777411845.386601,1777411845.695560,308.958,1,
433,2,1777411845.443818,1777411846.523860,1080.038,1,
1024,5,1777411845.447369,1777411846.592764,1145.391,1,
827,4,1777411845.530420,1777411845.906273,375.849,1,
1637,8,1777411845.531428,1777411845.799712,268.281,1,
222,1,1777411845.663575,1777411846.024322,360.742,1,
1429,7,1777411845.679136,1777411845.974655,295.514,1,
1231,6,1777411845.695595,1777411845.907858,212.261,1,
633,3,1777411845.782497,1777411846.215072,432.572,1,
28,0,1777411845.783210,1777411846.275410,492.195,1,
1638,8,1777411845.799758,1777411846.182246,382.483,1,
828,4,1777411845.906325,1777411846.342291,435.960,1,
1232,6,1777411845.907885,1777411846.144499,236.608,1,
1430,7,1777411845.974717,1777411846.275819,301.101,1,
223,1,1777411846.024372,1777411846.407723,383.348,1,
1233,6,1777411846.144569,1777411846.407059,262.485,1,
1639,8,1777411846.182319,1777411846.525247,342.927,1,
634,3,1777411846.215127,1777411846.643050,427.919,1,
29,0,1777411846.275460,1777411846.702161,426.696,1,
1431,7,1777411846.275844,1777411846.658630,382.785,1,
829,4,1777411846.342358,1777411846.765900,423.537,1,
1234,6,1777411846.407118,1777411846.791439,384.320,1,
224,1,1777411846.407756,1777411846.914785,507.024,1,
1820,9,1777411846.479861,1777411846.915921,436.058,1,
434,2,1777411846.523933,1777411847.216428,692.491,1,
1640,8,1777411846.525276,1777411846.851405,326.124,1,
1025,5,1777411846.592832,1777411847.258266,665.427,1,
