request_id,client_id,send_ts,receive_ts,latency_ms,success,error
10620,53,1777417614.636586,1777417615.113775,477.191,0,[503] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
10621,53,1777417615.113810,1777417620.699577,5585.760,1,
14420,72,1777417616.020412,1777417622.143012,6122.591,1,
16420,82,1777417616.745403,1777417616.914031,168.630,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
16421,82,1777417616.914062,1777417622.603116,5689.045,1,
1820,9,1777417618.248889,1777417618.659860,410.973,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
1821,9,1777417618.659886,1777417623.757256,5097.363,1,
18020,90,1777417618.662501,1777417618.815780,153.280,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
18021,90,1777417618.815794,1777417619.191435,375.642,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
18022,90,1777417619.191460,1777417624.409668,5218.200,1,
5220,26,1777417619.835565,1777417620.319218,483.654,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
19220,96,1777417619.914822,1777417620.505911,591.090,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
5221,26,1777417620.319241,1777417620.524740,205.500,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
19221,96,1777417620.505930,1777417625.620078,5114.138,1,
5222,26,1777417620.524759,1777417620.766124,241.366,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
10622,53,1777417620.699641,1777417621.259309,559.668,0,[503] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
5223,26,1777417620.766148,1777417621.013420,247.273,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
5224,26,1777417621.013437,1777417621.330298,316.862,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
10623,53,1777417621.259328,1777417625.958485,4699.150,1,
5225,26,1777417621.330321,1777417625.912925,4582.598,1,
13620,68,1777417621.464334,1777417621.999969,535.637,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
2620,13,1777417621.531519,1777417626.310201,4778.676,1,
13621,68,1777417621.999995,1777417622.364562,364.567,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
14421,72,1777417622.143075,1777417622.732123,589.048,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
13622,68,1777417622.364575,1777417622.730184,365.609,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
16422,82,1777417622.603158,1777417627.806488,5203.322,1,
13623,68,1777417622.730202,1777417623.274906,544.705,0,[503] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
14422,72,1777417622.732131,1777417628.729253,5997.114,1,
13624,68,1777417623.274925,1777417624.003238,728.314,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
820,4,1777417623.528208,1777417624.145552,617.345,0,[503] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
14020,70,1777417623.530466,1777417624.178366,647.901,0,[503] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
1822,9,1777417623.757302,1777417624.119240,361.939,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
9620,48,1777417623.969242,1777417624.288165,318.924,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
13625,68,1777417624.005757,1777417624.740468,734.712,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
1823,9,1777417624.119257,1777417624.467209,347.953,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
821,4,1777417624.145567,1777417624.662347,516.780,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
14021,70,1777417624.178384,1777417624.802676,624.292,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
9621,48,1777417624.288187,1777417624.471659,183.473,0,[500] an exception occurred in the client while decoding the response: Parse error at offset 1: Invalid value.
